,Unnamed: 0,highway,side,between,time,start_loc,end_loc,end_lat,end_lon,start_lat,start_lon,avg_lat,avg_lon,geohash
112,112,Argyle Street,Both,Gladstone Avenue and Northcote Avenue,Anytime,Gladstone Avenue , Northcote Avenue,43.645446000000014,-79.42707449999999,43.64521200000002,-79.42820400000001,43.64532900000002,-79.42763925,dpz8296
113,113,Argyle Street,North,A point 15 metres west of Dovercourt Road and a point 17 metres further west,8:00 a.m. to 6:00 p.m.,A point 15 metres west of Dovercourt Road , a point 17 metres further west,43.648690000000045,-79.38543999999996,43.646175,-79.423461,43.64743250000002,-79.40445049999998,dpz831g
114,114,Argyle Street,North,Dovercourt Road and a point 42.7 metres east,Anytime,Dovercourt Road , a point 42.7 metres east,43.648690000000045,-79.38543999999996,43.646175,-79.423461,43.64743250000002,-79.40445049999998,dpz831g
115,115,Argyle Street,North,Dovercourt Road and a point 32 metres further west,Anytime,Dovercourt Road , a point 32 metres further west,43.648690000000045,-79.38543999999996,43.646175,-79.423461,43.64743250000002,-79.40445049999998,dpz831g
116,116,Argyle Street,North,Dovercourt Road and a point 48.8 metres west,"8:00 a.m. to 6:00 p.m., Mon. to Fri.",Dovercourt Road , a point 48.8 metres west,43.648690000000045,-79.38543999999996,43.646175,-79.423461,43.64743250000002,-79.40445049999998,dpz831g
117,117,Armadale Avenue,West and North,Mayfield Avenue and South Kingsway,Anytime,Mayfield Avenue , South Kingsway,43.644717000000014,-79.4823435,43.64811900000001,-79.482303,43.64641800000001,-79.48232325000001,dpz2r3d
118,118,Armadale Avenue,West,Colbeck Street and Annette Street,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",Colbeck Street , Annette Street,43.658469,-79.48710449999999,43.653168,-79.484931,43.655818499999995,-79.48601775,dpz2r72
119,119,Armoury Street,North,Centre Avenue and University Avenue,"7:30 a.m. to 9:30 a.m., Mon. to Fri.",Centre Avenue , University Avenue,43.653096,-79.38742500000001,43.653312,-79.386381,43.653204,-79.386903,dpz83db
120,120,Armoury Street,South,University Avenue and Chestnut Street,Anytime,University Avenue , Chestnut Street,43.653842999999995,-79.385391,43.653096000000005,-79.38742500000002,43.6534695,-79.38640800000002,dpz83db
121,121,Armstrong Avenue,North,Emerson Avenue and Dufferin Street,"Anytime, from the 16th day to the last day of each month, Apr. 1 to Nov. 30, inclusive",Emerson Avenue , Dufferin Street,43.66468800000002,-79.437402,43.663617000000016,-79.4427525,43.664152500000014,-79.44007725,dpz82kc
122,122,Armstrong Avenue,North,Emerson Avenue and Dufferin Street,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",Emerson Avenue , Dufferin Street,43.66468800000002,-79.437402,43.663617000000016,-79.4427525,43.664152500000014,-79.44007725,dpz82kc
123,123,Armstrong Avenue,South,Emerson Avenue and Dufferin Street,"Anytime, from the 1st day to the 15th day of each month, Apr. 1 to Nov. 30, inclusive",Emerson Avenue , Dufferin Street,43.66468800000002,-79.437402,43.663617000000016,-79.4427525,43.664152500000014,-79.44007725,dpz82kc
124,124,Arnold Avenue (TO),Both,Dundas Street East and St. David Street,Anytime,Dundas Street East , St. David Street,43.658333999999996,-79.3646955,43.659603000000004,-79.3652175,43.6589685,-79.3649565,dpz865b
125,125,Arundel Avenue,West,A point 87 metres north of Danforth Avenue and Browning Avenue,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",A point 87 metres north of Danforth Avenue , Browning Avenue,43.682004000000006,-79.352334,43.677792,-79.3507275,43.679898,-79.35153075,dpz86r9
126,126,Arundel Avenue,West,Browning Avenue and a point 44.8 metres north of Fulton Avenue,Anytime,Browning Avenue , a point 44.8 metres north of Fulton Avenue,43.682868000000006,-79.3526445,43.682004000000006,-79.352334,43.68243600000001,-79.35248924999999,dpz8d21
127,127,Ascot Avenue,North,St. Clair Gardens and Dufferin Street,"12:01 a.m. to 7:59 a.m., 9:01 a.m. to 2:59 p.m., 4:01 p.m. to 12:00 a.m., Mon. to Fri.; Anytime, Sat. and Sun.",St. Clair Gardens , Dufferin Street,43.68015000000001,-79.44394499999999,43.67969100000001,-79.445961,43.67992050000001,-79.444953,dpz82pt
128,128,Ascot Avenue,South,Earlscourt Avenue and a point 30.5 metres west,Anytime,Earlscourt Avenue , a point 30.5 metres west,43.648690000000045,-79.38543999999996,43.67917800000001,-79.4483415,43.663934000000026,-79.41689074999998,dpz82uf
129,129,Ascot Avenue,South,A point 53.5 metres west of Dufferin Street and a point 14.5 metres further west,"10:00 a.m. to 11:30 a.m. and 1:30 p.m. to 3:30 p.m., Mon. to Fri.",A point 53.5 metres west of Dufferin Street , a point 14.5 metres further west,43.648690000000045,-79.38543999999996,43.68015000000001,-79.4439405,43.66442000000003,-79.41469024999998,dpz82ug
130,130,Ashburnham Road,North,McFarland Avenue and Greenlaw Avenue,Anytime,McFarl, Avenue ,43.67329303904766,-79.4441737084605,43.67370600000001,-79.44246449999999,43.67349951952383,-79.44331910423024,dpz82nx
131,131,Ava Road,South,Bathurst Street and Richview Avenue,Anytime,Bathurst Street , Richview Avenue,43.697493,-79.4228805,43.697934,-79.424334,43.6977135,-79.42360725,dpz88dv
132,132,Avenue Road,East,Kilbarry Road and a point 30.5 metres north,Anytime,Kilbarry Road , a point 30.5 metres north,43.648690000000045,-79.38543999999996,43.695009000000006,-79.40465999999998,43.67184950000002,-79.39504999999997,dpz83q4
133,133,Avenue Road,East,A point 52 metres south of Hillholm Road and Oxton Avenue,Anytime,A point 52 metres south of Hillholm Road , Oxton Avenue,43.69750200000001,-79.4056095,43.69692600000001,-79.40540250000001,43.69721400000001,-79.405506,dpz894f
134,134,Avenue Road,West,Hillholm Road and Kilbarry Avenue,Anytime,Hillholm Road , Kilbarry Avenue,43.695009,-79.40465999999999,43.69692600000001,-79.40540250000001,43.69596750000001,-79.40503125000001,dpz894e
135,135,Avoca Avenue,East,St. Clair Avenue East and Rosehill Avenue,Anytime,St. Clair Avenue East , Rosehill Avenue,43.68729600000002,-79.3883745,43.688961000000006,-79.38990449999999,43.68812850000001,-79.3891395,dpz893n
136,136,Avoca Avenue,West,Rosehill Avenue and Pleasant Boulevard,Anytime,Rosehill Avenue , Pleasant Boulevard,43.68843900000002,-79.3890855,43.68729600000002,-79.3883745,43.68786750000002,-79.38873,dpz893n
137,137,Avondale Road,East,Rosedale Road and Park Road,Anytime,Rosedale Road , Park Road,43.675218,-79.382682,43.675893,-79.38423,43.6755555,-79.383456,dpz83wf
138,138,Avondale Road,West,Rosedale Road and Park Road,"9:00 a.m. to 11:00 a.m., Mon. to Fri.",Rosedale Road , Park Road,43.675218,-79.382682,43.675893,-79.38423,43.6755555,-79.383456,dpz83wf
139,139,Aylmer Avenue,North,Yonge Street and a point 5.4 metres east of a point opposite the east limit of Baxter Street,Anytime,Yonge Street , a point 5.4 metres east of a point opposite the east limit of Baxter Street,43.648690000000045,-79.38543999999996,43.675578,-79.388964,43.66213400000002,-79.38720199999997,dpz83s2
140,140,Aziel Street,West,Annette Street and Humberside Avenue,Anytime,Annette Street , Humberside Avenue,43.660953000000006,-79.465932,43.66336500000001,-79.46695799999998,43.66215900000001,-79.466445,dpz2rsq
141,141,Baden Street,South,Ossington Avenue and the west end of Baden Avenue,Anytime,Ossington Avenue , the west end of Baden Avenue,43.648690000000045,-79.38543999999996,43.65018000000002,-79.421058,43.64943500000003,-79.40324899999999,dpz834h
142,142,Badgerow Avenue,North,Carlaw Avenue and Pape Avenue,Anytime,Carlaw Avenue , Pape Avenue,43.666686,-79.33977,43.66611900000001,-79.3421415,43.666402500000004,-79.34095575,dpz86t1
143,143,Badgerow Avenue,South,A point 99 metres east of Pape Avenue and a point 5.5 metres further east,Anytime,A point 99 metres east of Pape Avenue , a point 5.5 metres further east,43.648690000000045,-79.38543999999996,43.666686,-79.33977,43.65768800000002,-79.36260499999997,dpz8659
144,144,Bain Avenue,North,Pape Avenue and east end of Bain Avenue,Anytime,Pape Avenue , east end of Bain Avenue,43.673233499999995,-79.34121675,43.67295,-79.34242499999998,43.67309175,-79.341820875,dpz86w3
145,145,Bain Avenue,South,Broadview Avenue and Ingham Avenue,Anytime,Broadview Avenue , Ingham Avenue,43.67112300000001,-79.351038,43.670484000000016,-79.3539135,43.67080350000001,-79.35247575,dpz86q1
146,146,Bain Avenue,South,Carlaw Avenue and Pape Avenue,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",Carlaw Avenue , Pape Avenue,43.67295,-79.34242499999999,43.67241899999999,-79.34473349999999,43.672684499999995,-79.34357924999999,dpz86qr
147,147,Bain Avenue,South,Logan Avenue and Carlaw Avenue,Anytime,Logan Avenue , Carlaw Avenue,43.67241899999999,-79.3447335,43.671933,-79.347186,43.67217599999999,-79.34595974999999,dpz86qq
148,148,Baird Avenue,South,Jones Avenue and Condor Avenue,Anytime,Jones Avenue , Condor Avenue,43.677243000000004,-79.33633199999998,43.67672999999999,-79.33881149999998,43.6769865,-79.33757174999998,dpz86xh
149,149,Baker Avenue,East,Walmsley Boulevard and Lonsdale Road,Anytime,Walmsley Boulevard , Lonsdale Road,43.691805000000016,-79.39770299999999,43.69272300000002,-79.39799099999998,43.69226400000002,-79.39784699999998,dpz893b
150,150,Baker Avenue,West,Walmsley Boulevard and a point 30.5 metres south,Anytime,Walmsley Boulevard , a point 30.5 metres south,43.648690000000045,-79.38543999999996,43.69272300000002,-79.39799099999998,43.67070650000004,-79.39171549999998,dpz83qh
151,151,Baldwin Street,North,Beverley Street and a point 60 metres west,"9:15 a.m. to 2:30 p.m., 3:30 p.m. to 6:00 p.m., Mon. to Fri.",Beverley Street , a point 60 metres west,43.648690000000045,-79.38543999999996,43.655751,-79.39465200000001,43.65222050000003,-79.39004599999998,dpz836t
152,152,Baldwin Street,North,Spadina Avenue and a point 53.3 metres east,Anytime,Spadina Avenue , a point 53.3 metres east,43.648690000000045,-79.38543999999996,43.655103000000004,-79.3990125,43.65189650000002,-79.39222624999998,dpz836s
153,153,Baldwin Street,South,A point 60.3 metres west of Spadina Avenue and a point 38.3 metres further west,Anytime,A point 60.3 metres west of Spadina Avenue , a point 38.3 metres further west,43.648690000000045,-79.38543999999996,43.655103000000004,-79.3990125,43.65189650000002,-79.39222624999998,dpz836s
154,154,Baldwin Street,South,Spadina Avenue and McCaul Street,Anytime,Spadina Avenue , McCaul Street,43.65626399999999,-79.3922625,43.655103000000004,-79.3990125,43.655683499999995,-79.39563749999999,dpz8373
155,155,Balfour Avenue,North,A point 59.4 metres west of Dawes Road and Palmer Street,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",A point 59.4 metres west of Dawes Road , Palmer Street,43.69062600000001,-79.2997335,43.69125600000001,-79.2969705,43.69094100000001,-79.298352,dpz8e98
156,156,Balfour Avenue,North,Dawes Road and a point 35 metres west,Anytime,Dawes Road , a point 35 metres west,43.648690000000045,-79.38543999999996,43.69125600000001,-79.2969705,43.66997300000003,-79.34120524999997,dpz86tc
157,157,Balfour Avenue,South,Dawes Road and Barrington Avenue,Anytime,Dawes Road , Barrington Avenue,43.690248000000004,-79.301331,43.69125600000001,-79.2969705,43.690752,-79.29915075,dpz8e98
158,158,Balliol Street,South,Yonge Street and Bayview Avenue,Anytime,Yonge Street , Bayview Avenue,43.702056,-79.37375399999999,43.69735800000002,-79.39640250000001,43.69970700000001,-79.38507824999999,dpz89e3
159,159,Balmoral Avenue,North,Avenue Road and Warren Road,Anytime,Avenue Road , Warren Road,43.68375900000001,-79.405551,43.68431700000001,-79.40052449999997,43.68403800000001,-79.40303774999998,dpz890k
160,160,Balmoral Avenue,North,Yonge Street and a point 92 metres west,Anytime,Yonge Street , a point 92 metres west,43.648690000000045,-79.38543999999996,43.685847,-79.3931625,43.66726850000002,-79.38930124999999,dpz83mq
161,161,Balmoral Avenue,South,Avenue Road and a point 30 metres west,Anytime,Avenue Road , a point 30 metres west,43.648690000000045,-79.38543999999996,43.68431700000001,-79.40052449999997,43.666503500000026,-79.39298224999996,dpz83m5
162,162,Balmoral Avenue,South,Yonge Street and Avenue Road,Anytime,Yonge Street , Avenue Road,43.68431700000001,-79.40052449999999,43.685847,-79.3931625,43.68508200000001,-79.39684349999999,dpz8928
163,163,Balsam Avenue,East,Beech Avenue and a point 90 metres south,Anytime,Beech Avenue , a point 90 metres south,43.648690000000045,-79.38543999999996,43.67904299999999,-79.2902115,43.66386650000002,-79.33782574999998,dpz86sg
164,164,Balsam Avenue,East,A point 45.7 metres north of Queen Street East and a point 41.1 metres further north,"7:30 a.m. to 4:00 p.m., Mon. to Fri.",A point 45.7 metres north of Queen Street East , a point 41.1 metres further north,43.648690000000045,-79.38543999999996,43.672158,-79.28991450000001,43.66042400000002,-79.33767724999998,dpz86sh
165,165,Balsam Avenue,East,Queen Street East and Hubbard Boulevard,Anytime,Queen Street East , Hubbard Boulevard,43.66941299999999,-79.288803,43.672158,-79.28991450000001,43.670785499999994,-79.28935875,dpz87wp
166,166,Balsam Road,South,Balsam Avenue and the west end of Balsam Road,Anytime,Balsam Avenue , the west end of Balsam Road,43.678566000000004,-79.2906615,43.678566,-79.2906615,43.678566000000004,-79.2906615,dpz87xq
167,167,Banff Road,East,Eglinton Avenue East and a point 48.5 metres south,Anytime,Eglinton Avenue East , a point 48.5 metres south,43.648690000000045,-79.38543999999996,43.71001199999999,-79.38224100000001,43.67935100000002,-79.38384049999999,dpz83xd
168,168,Barnaby Place,East,Edward Street and Elm Street,Anytime,Edward Street , Elm Street,43.657128,-79.3850535,43.656255,-79.3847205,43.6566915,-79.38488699999999,dpz83e3
169,169,Barnaby Place,West,A point 41.1 metres north of Edward Street and Elm Street,Anytime,A point 41.1 metres north of Edward Street , Elm Street,43.657128,-79.3850535,43.656255,-79.3847205,43.6566915,-79.38488699999999,dpz83e3
170,170,Bartlett Avenue North,East,A point 77 metres south of Davenport Road and a point 5.5 metres further south,Anytime,A point 77 metres south of Davenport Road , a point 5.5 metres further south,43.648690000000045,-79.38543999999996,43.673688,-79.4383425,43.66118900000002,-79.41189124999998,dpz82uq
171,171,Bartlett Avenue North,West,Geary Avenue and Davenport Road,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",Geary Avenue , Davenport Road,43.673688,-79.4383425,43.66995299999999,-79.4368125,43.671820499999995,-79.4375775,dpz82q5
172,172,Bartlett Avenue,East,Bloor Street West and a point 84 metres north,Anytime,Bloor Street West , a point 84 metres north,43.648690000000045,-79.38543999999996,43.660385999999995,-79.43289750000002,43.65453800000002,-79.40916874999999,dpz8350
173,173,Bartlett Avenue,East,A point 84 metres north of Bloor Street West and a point 97 metres further north,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",A point 84 metres north of Bloor Street West , a point 97 metres further north,43.648690000000045,-79.38543999999996,43.660385999999995,-79.43289750000002,43.65453800000002,-79.40916874999999,dpz8350
174,174,Bartlett Avenue,East,A point 200.5 metres north of Bloor Street West and Shanly Street,"Anytime, from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",A point 200.5 metres north of Bloor Street West , Shanly Street,43.6635,-79.43419349999999,43.660385999999995,-79.43289750000002,43.661942999999994,-79.43354550000001,dpz82kq
175,175,Bartlett Avenue,West,Bloor Street West and a point 84 metres north,Anytime,Bloor Street West , a point 84 metres north,43.648690000000045,-79.38543999999996,43.660385999999995,-79.43289750000002,43.65453800000002,-79.40916874999999,dpz8350
176,176,Bartlett Avenue,West,Shanly Street and Southview Avenue,"8:30 a.m. to 4:30 p.m., Mon. to Fri.",Shanly Street , Southview Avenue,43.66433700000002,-79.434513,43.6635,-79.43419349999998,43.66391850000001,-79.43435324999999,dpz82kv
177,177,Barton Avenue,South,Albany Avenue and Bathurst Street,"8:00 a.m. to 6:00 p.m., except Sun. and public holidays",Albany Avenue , Bathurst Street,43.66810799999999,-79.412373,43.668342,-79.41113100000001,43.66822499999999,-79.411752,dpz82vw
178,178,Barton Avenue,South,Shaw Street and Christie Street,Anytime,Shaw Street , Christie Street,43.66654200000001,-79.41962699999999,43.665336,-79.424442,43.66593900000001,-79.4220345,dpz82tn
