,highway,side,between,time,start_loc,end_loc,start_lat,start_lon,end_lat,end_lon,avg_lat,avg_lon,geohash
138,College Street (TO),South,A point 15 metres west of Bellevue Avenue and a point 15 metres east of Bellevue Avenue,Anytime,A point 15 metres west of Bellevue Avenue , a point 15 metres east of Bellevue Avenue,43.657092000000006,-79.4044665,43.657092000000006,-79.4044665,43.657092000000006,-79.4044665,dpz835e
139,College Street (TO),South,A point 46 metres east of Bellevue Avenue and a point 22.5 metres further east,Anytime,A point 46 metres east of Bellevue Avenue , a point 22.5 metres further east,43.657092000000006,-79.4044665,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
140,College Street (TO),South,A point 23.5 metres west of Borden Street and a point 16 metres east of Borden Street,Anytime,A point 23.5 metres west of Borden Street , a point 16 metres east of Borden Street,43.656957000000006,-79.40517299999999,43.656957000000006,-79.40517299999999,43.656957000000006,-79.40517299999999,dpz835d
142,College Street (TO),South,A point 27.7 metres west of Euclid Avenue and a point 17.1 metres east of Euclid Avenue,Anytime,A point 27.7 metres west of Euclid Avenue , a point 17.1 metres east of Euclid Avenue,43.655697,-79.41139199999999,43.655697,-79.41139199999999,43.655697,-79.41139199999999,dpz82gq
143,College Street (TO),South,A point 12 metres west of Lippincott Street and a point 11.5 metres east of Lippincott Street,Anytime,A point 12 metres west of Lippincott Street , a point 11.5 metres east of Lippincott Street,43.6951990885509,-79.50850023925207,43.656713999999994,-79.4064915,43.656713999999994,-79.4064915,dpz8353
144,College Street,South,A point 50 metres east of Lippincott Street and a point 10 metres further east,Anytime,A point 50 metres east of Lippincott Street , a point 10 metres further east,43.69598461403403,-79.50540575692212,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
145,College Street (TO),South,Manning Avenue and a point 14 metres east,Anytime,Manning Avenue , a point 14 metres east,43.655463,-79.41260249999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
146,College Street (TO),South,A point 37 metres east of Manning Avenue and a point 10.2 metres further east,Anytime,A point 37 metres east of Manning Avenue , a point 10.2 metres further east,43.655463,-79.41260249999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
147,College Street (TO),South,A point 12.2 metres west of Markham Street and a point 7.3 metres east of Markham Street,Anytime,A point 12.2 metres west of Markham Street , a point 7.3 metres east of Markham Street,43.65623699999999,-79.4089935,43.65623699999999,-79.4089935,43.65623699999999,-79.4089935,dpz8352
148,College Street (TO),South,A point 6.9 metres west of Palmerston Avenue and a point 11.2 metres east of Palmerston Avenue,Anytime,A point 6.9 metres west of Palmerston Avenue , a point 11.2 metres east of Palmerston Avenue,43.65594900000001,-79.41011850000001,43.65594900000001,-79.41011850000001,43.65594900000001,-79.41011850000001,dpz82gr
150,Collier Street,South,Yonge Street and Church Street,Anytime,Yonge Street , Church Street,43.672131000000014,-79.38756000000001,43.67248200000002,-79.3863315,43.67248200000002,-79.3863315,dpz83w2
153,Coxwell Avenue,East,Milverton Boulevard and Queen Street East,"4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",Milverton Boulevard , Queen Street East,43.68659400000001,-79.324947,43.66631700000001,-79.31655,43.66631700000001,-79.31655,dpz87j5
154,Coxwell Avenue,West,A point 136 metres south of Gerrard Street East and Milverton Boulevard,"7:00 a.m. to 9:00 a.m., Mon. to Fri., except Public Holidays",A point 136 metres south of Gerrard Street East , Milverton Boulevard,43.675326000000005,-79.3202715,43.68659400000001,-79.324947,43.68659400000001,-79.324947,dpz8dbv
155,Coxwell Avenue,West,Eastern Avenue and a point 147.5 metres south of Gerrard Street East,"7:00 a.m. to 9:00 a.m., Mon. to Fri., except Public Holidays",Eastern Avenue , a point 147.5 metres south of Gerrard Street East,43.66550699999999,-79.3162035,43.675326000000005,-79.3202715,43.675326000000005,-79.3202715,dpz87nb
156,Crawford Street,Both,Dundas Street West and a point approximately 110 metres south,Anytime,Dundas Street West , a point approximately 110 metres south,43.65006300000002,-79.417062,43.66029795105326,-79.42107461774877,43.66029795105326,-79.42107461774877,dpz82sp
158,Cumberland Street,North,Yonge Street and a point 61 metres east of Bay Street,Anytime,Yonge Street , a point 61 metres east of Bay Street,43.671105,-79.3871415,43.67055600000002,-79.3898325,43.67055600000002,-79.3898325,dpz83my
159,Cumberland Street,South,Avenue Road and Bellair Street,Anytime,Avenue Road , Bellair Street,43.66959299999999,-79.3945035,43.670322,-79.390953,43.670322,-79.390953,dpz83mv
160,Cumberland Street,South,Bay Street and Bellair Street,"7:30 a.m. to 9:30 a.m. and 3:30 p.m. to 6:30 p.m., Mon. to Fri., except public holidays",Bay Street , Bellair Street,43.67055600000002,-79.3898325,43.670322,-79.390953,43.670322,-79.390953,dpz83mv
161,Curzon Street,East,A point 35 metres north of Dundas Street East and Sproat Avenue,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",A point 35 metres north of Dundas Street East , Sproat Avenue,43.66645199999999,-79.332903,43.668189,-79.3336005,43.668189,-79.3336005,dpz86tx
163,Dalhousie Street,West,A point 81 metres north of Dundas Street East and a point 61 metres further north,Anytime,A point 81 metres north of Dundas Street East , a point 61 metres further north,43.65660600000001,-79.376553,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
164,Dalhousie Street,West,A point 169.5 metres north of Dundas Street East and Gould Street,Anytime,A point 169.5 metres north of Dundas Street East , Gould Street,43.65660600000001,-79.376553,43.65830699999999,-79.37723249999999,43.65830699999999,-79.37723249999999,dpz83ez
165,Davenport Road,Both,A point 236 metres west of Bathurst Street and a point 85 metres further west,Anytime,A point 236 metres west of Bathurst Street , a point 85 metres further west,43.67671200000001,-79.41574349999999,43.674930129958774,-79.39550809543447,43.674930129958774,-79.39550809543447,dpz83qc
166,Davenport Road,Both,A point 40 metres east of Christie Street and Christie Street,Anytime,A point 40 metres east of Christie Street , Christie Street,43.675542,-79.423074,43.675542,-79.423074,43.675542,-79.423074,dpz82wv
167,Davenport Road,Both,Dufferin Street and a point 56 metres east,Anytime,Dufferin Street , a point 56 metres east,43.672976999999996,-79.44097500000001,43.674930129958774,-79.39550809543447,43.674930129958774,-79.39550809543447,dpz83qc
168,Davenport Road,Both,Dupont Street and Macpherson Avenue,Anytime,Dupont Street , Macpherson Avenue,43.67580299999999,-79.4025405,43.676658,-79.4036745,43.676658,-79.4036745,dpz83ph
169,Davenport Road,Both,Laughton Avenue and a point 40 metres east,Anytime,Laughton Avenue , a point 40 metres east,43.67031300000001,-79.45578450000001,43.674930129958774,-79.39550809543447,43.674930129958774,-79.39550809543447,dpz83qc
170,Davenport Road,Both,Macpherson Avenue and Kendal Avenue,Anytime,Macpherson Avenue , Kendal Avenue,43.676658,-79.4036745,43.676829,-79.4103525,43.676829,-79.4103525,dpz82zp
171,Davenport Road,Both,Osler Street and a point 45 metres east,Anytime,Osler Street , a point 45 metres east,43.67043000000001,-79.459722,43.674930129958774,-79.39550809543447,43.674930129958774,-79.39550809543447,dpz83qc
172,Davenport Road,East,Dupont Street and C.N.R. subway,Anytime,Dupont Street , C.N.R. subway,43.67580299999999,-79.4025405,43.67443007328753,-79.40005998167813,43.67443007328753,-79.40005998167813,dpz83nw
173,Davenport Road,North,A point 32 metres east of Alberta Avenue and Alberta Avenue,Anytime,A point 32 metres east of Alberta Avenue , Alberta Avenue,43.674668999999994,-79.431471,43.674668999999994,-79.431471,43.674668999999994,-79.431471,dpz82qx
174,Davenport Road,North,Caledonia Park Road and a point 54 metres west,Anytime,Caledonia Park Road , a point 54 metres west,43.671096000000006,-79.4511,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
175,Davenport Road,North,Dufferin Street and a point 50 metres west,Anytime,Dufferin Street , a point 50 metres west,43.672976999999996,-79.44097500000001,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
176,Davenport Road,North,Kendal Avenue and a point 48 metres west of Bathurst Street,Anytime,Kendal Avenue , a point 48 metres west of Bathurst Street,43.676829,-79.4103525,43.67671200000001,-79.41574349999999,43.67671200000001,-79.41574349999999,dpz82z5
177,Davenport Road,North,Laughton Avenue and a point 39 metres west,Anytime,Laughton Avenue , a point 39 metres west,43.67031300000001,-79.45578450000001,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
178,Davenport Road,North,Mount Royal Avenue and a point 25 metres west,Anytime,Mount Royal Avenue , a point 25 metres west,43.67455200000002,-79.432605,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
179,Davenport Road,North,Oakwood Avenue and a point 30.5 metres west,Anytime,Oakwood Avenue , a point 30.5 metres west,43.67439000000002,-79.4337615,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
180,Davenport Road,North,Symington Avenue and Wiltshire Avenue,Anytime,Symington Avenue , Wiltshire Avenue,43.670709000000016,-79.453242,43.670862,-79.452441,43.670862,-79.452441,dpz82n0
181,Davenport Road,North,Wiltshire Avenue and a point 44.5 metres east,Anytime,Wiltshire Avenue , a point 44.5 metres east,43.670862,-79.452441,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
182,Davenport Road,South,A point 39 metres east of Bathurst Street and Bathurst Street,Anytime,A point 39 metres east of Bathurst Street , Bathurst Street,43.67671200000001,-79.41574349999999,43.67671200000001,-79.41574349999999,43.67671200000001,-79.41574349999999,dpz82z5
183,Davenport Road,South,Caledonia Park Road and Wiltshire Avenue,Anytime,Caledonia Park Road , Wiltshire Avenue,43.671096000000006,-79.4511,43.670862,-79.452441,43.670862,-79.452441,dpz82n0
184,Davenport Road,South,Dovercourt Road and a point 35 metres west,Anytime,Dovercourt Road , a point 35 metres west,43.67428199999999,-79.4346345,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
185,Davenport Road,South,Kendal Avenue and a point 57 metres west,Anytime,Kendal Avenue , a point 57 metres west,43.676829,-79.4103525,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
186,Davenport Road,South,Lansdowne Avenue and a point 58 metres west,Anytime,Lansdowne Avenue , a point 58 metres west,43.671555000000005,-79.448274,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
187,Davenport Road,South,Lansdowne Avenue and a point 38 metres east,Anytime,Lansdowne Avenue , a point 38 metres east,43.671555000000005,-79.448274,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
190,Davenport Road,South,Ossington Avenue and Oakwood Avenue,"7:00 a.m. to 9:00 a.m., Mon. to Fri., except public holidays",Ossington Avenue , Oakwood Avenue,43.674704999999996,-79.4309715,43.67439000000002,-79.4337615,43.67439000000002,-79.4337615,dpz82qw
192,Davenport Road,South,Symington Avenue and a point 53 metres east,Anytime,Symington Avenue , a point 53 metres east,43.670709000000016,-79.453242,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
194,De Lisle Avenue,South,Yonge Street and a point 92 metres west,Anytime,Yonge Street , a point 92 metres west,43.689159833848045,-79.39454985917233,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
195,De Lisle Avenue,South,Yonge Street and a point 71 metres west,Anytime,Yonge Street , a point 71 metres west,43.689159833848045,-79.39454985917233,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
196,Deloraine Avenue,North,Yonge Street and a point 45 metres west,Anytime,Yonge Street , a point 45 metres west,43.73388000000001,-79.40448,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
197,Don Roadway,Both,Commissioners Street and Lake Shore Boulevard East,Anytime,Commissioners Street , Lake Shore Boulevard East,43.648524,-79.3450215,43.651026000000016,-79.3470105,43.651026000000016,-79.3470105,dpz866m
198,Dovercourt Road,West,Heydon Park Road and a point 9 metres north,Anytime,Heydon Park Road , a point 9 metres north,43.65225000000001,-79.425873,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
199,Dovercourt Road,West,A point 15 metres south of Mackenzie Crescent and a point 15 metres north of Mackenzie Crescent,Anytime,A point 15 metres south of Mackenzie Crescent , a point 15 metres north of Mackenzie Crescent,43.647795,-79.42409549999999,43.647795,-79.42409549999999,43.647795,-79.42409549999999,dpz829v
200,Dowling Avenue,Both,Queen Street West and a point 38.1 metres south,Anytime,Queen Street West , a point 38.1 metres south,43.63994700000001,-79.439859,43.63692190241726,-79.43869017412715,43.63692190241726,-79.43869017412715,dpz80rf
201,Dufferin Street,East,Exhibition Park and Queen Street West,"4:00 p.m. to 6:00 p.m., Mon. to Fri.",Exhibition Park , Queen Street West,43.648690000000045,-79.38543999999996,43.642224,-79.4286135,43.642224,-79.4286135,dpz828c
202,Dunloe Road,East,Hawarden Crescent and a point 127.5 metres north,"8:00 a.m. to 9:15 a.m., 11:30 a.m. to 1:15 p.m. and 3:00 p.m. to 4:00 p.m., Mon. to Fri., from Sep. 1 of one year to Jun. 30 of the next following year, inclusive",Hawarden Crescent , a point 127.5 metres north,43.69470299999999,-79.41321,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
204,Dunn Avenue,Both,Queen Street West and a point 30 metres south,Anytime,Queen Street West , a point 30 metres south,43.64103599999999,-79.4345175,43.63705931589826,-79.43298165853848,43.63705931589826,-79.43298165853848,dpz80ry
205,Dupont Street,North,Avenue Road and a point 30.5 metres west,"3:30 p.m. to 6:30 p.m., Mon. to Fri., except public holidays",Avenue Road , a point 30.5 metres west,43.677171,-79.3976445,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
206,Eastern Avenue,Both,Cherry Street and Front Street East,"7:00 a.m. to 9:00 a.m. and 4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",Cherry Street , Front Street East,43.65387899999999,-79.3585125,43.651962,-79.361082,43.651962,-79.361082,dpz864e
