,address,capacity,carpark_type,id,is_ttc,lat,lng,max_height,payment_methods,payment_options,rate_details,rate_half_hour,geohash
218,1670 Bayview Ave,33.0,surface,249,False,43.7074,-79.376543,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': 'Parking Permit Only'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$6.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$10.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$6.00'}]}]}",1.00,dpz89sx
219,31 Blackthorne Ave.,37.0,surface,246,False,43.675267,-79.458876,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (Any 24 hr Period)', 'rate': '$5.00'}]}]}",1.00,dpz2ryg
220,115 Unwin Avenue,123.0,surface,243,False,43.641425,-79.341888,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['CAR PARK CLOSED FROM NOVEMBER TO MAY'], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum - Any 6 hour Period (5 am - 11 pm)', 'rate': '$3.00'}]}]}",0.75,dpz8689
221,1695 Dufferin Street,14.0,surface,252,False,43.678635,-79.442364,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$7.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$4.00'}]}]}",1.00,dpz82pr
222,20 Prescott Avenue,7.0,surface,133,False,43.675143,-79.457513,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (Any 24 hr Period)', 'rate': '$5.00'}]}]}",1.00,dpz2ryu
223,201 Claremont Street,43.0,surface,251,False,43.651657,-79.41125,2.15,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$7.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$4.00'}]}]}",1.00,dpz82fw
224,TTC Commuter Lot - Islington Fieldway Lot - 22 Fieldway Rd,270.0,surface,831,True,43.642473,-79.52754,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 2AM - 5AM EVERY NIGHT'], 'periods': [{'title': 'Monday - Friday', 'notes': [], 'rates': [{'when': 'Flat Rate in effect 5:00 AM to 2:00 AM', 'rate': ''}, {'when': 'If entering 5 AM to 3 PM', 'rate': '$3.00'}, {'when': 'If entering 3 PM to 2 AM', 'rate': '$2.00'}]}, {'title': 'Saturday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Flat Rate (5am - 2am)', 'rate': '$2.00'}]}]}",0,dpz2q2c
225,14 Barkwin Dr.,23.0,surface,532,False,43.738468,-79.564984,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (Any 24 hr Period)', 'rate': '$5.00'}]}]}",1.00,dpz2v6q
226,4 Spadina Road,51.0,surface,259,False,43.666878,-79.404116,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am 6pm)', 'rate': '$10.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$6.00'}]}]}",1.50,dpz83j7
227,180 Spadina Avenue,35.0,surface,270,False,43.649589,-79.396818,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$15.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$7.00'}]}]}",2.25,dpz8361
228,302 Queen Street West,99.0,surface,262,False,43.649429,-79.393569,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Wednesday ', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$16.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$8.00'}]}, {'title': 'Thursday - Sunday', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$20.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$20.00'}]}]}",2.25,dpz8365
229,136 Broadview Avenue,22.0,surface,248,False,43.659822,-79.350373,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$6.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$4.00'}]}]}",1.00,dpz86k4
230,250 Fort York Boulevard,50.0,surface,264,False,43.63894,-79.404202,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (Any 8 hour Period)', 'rate': '$8.00'}]}]}",1.00,dpz8305
231,250 Fort York Boulevard,81.0,surface,265,False,43.639127,-79.403601,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (Any 8 hour Period)', 'rate': '$8.00'}]}]}",1.00,dpz830k
232,271 Front Street East,83.0,surface,268,False,43.651254,-79.362971,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$12.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$6.00'}]}]}",2.00,dpz8643
233,70 Distillery Lane,103.0,garage,267,False,43.65012,-79.357531,2.10,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (Any 10 hour Period)', 'rate': '$14.00'}]}]}",1.75,dpz864m
234,1010 Yonge St.,48.0,surface,269,False,43.675942,-79.389439,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$10.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$5.00'}]}]}",1.25,dpz83qy
235,775 King Street West,135.0,garage,272,False,43.642808,-79.405092,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday to Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (7 am - 6 pm)', 'rate': '$8.00'}, {'when': 'Night Maximum (6 pm - 7 am)', 'rate': '$6.00'}]}]}",1.50,dpz830f
236,15 Marine Parade Drive,14.0,surface,534,False,43.628862,-79.475564,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': ['NO PARKING FROM 12AM TO 5:59AM'], 'periods': [{'title': 'Monday to Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Maximum (6am - 11:59pm)', 'rate': '$6.00'}]}]}",1.00,dpz2pqr
237,20 Erskine Avenue,37.0,surface,273,False,43.711355,-79.39855,0.00,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday', 'notes': [], 'rates': [{'when': 'Day Maximum (7am - 6pm)', 'rate': '$10.00'}, {'when': 'Night Maximum (6pm - 7am)', 'rate': '$6.00'}]}]}",1.50,dpz89jr
238,158 Borough Drive,16.0,surface,711,False,43.772181,-79.256377,,"['Coins', 'Charge (Visa / Mastercard / American Express Only)']",['Pay and Display'],"{'addenda': [], 'periods': [{'title': 'Monday - Sunday & Holidays', 'notes': [], 'rates': [{'when': 'Day Maximum (8am - 4pm)', 'rate': 'NO MAXIMUM'}, {'when': 'Night Maximum (4pm - 8am)', 'rate': '$4.00'}]}]}",1.00,dpz9h2r
